id,sku,skuRemake,skuNumeric,gender,msrp
1303,3301-Black,"3301,Black",3301,MEN,
1394,59107-Black,"59107,Black",59107,MEN,
1395,59111-L.Brown,"59111,L.Brown",59111,MEN,
1399,59122-Black,"59122,Black",59122,MEN,
1408,59203-Black,"59203,Black",59203,MEN,
1410,59206-Black,"59206,Black",59206,MEN,
1418,59210-Black,"59210,Black",59210,MEN,
1447,62202-Black,"62202,Black",62202,MEN,
1456,63107-Nuss,"63107,Nuss",63107,MEN,
1565,69201-Black,"69201,Black",69201,MEN,
1566,69202-Black,"69202,Black",69202,MEN,
1567,69203-Black,"69203,Black",69203,MEN,
1569,70201-Brown,"70201,Brown",70201,MEN,
1572,71102-Black,"71102,Black",71102,MEN,
1573,7111-Black,"7111,Black",7111,MEN,
1574,71113-Black,"71113,Black",71113,MEN,
1575,71114-Black,"71114,Black",71114,MEN,
1576,71118-Black,"71118,Black",71118,MEN,
1577,72107-Black,"72107,Black",72107,MEN,
1578,72301-Black,"72301,Black",72301,MEN,
1579,73201-Black,"73201,Black",73201,MEN,
1580,74201-Black,"74201,Black",74201,MEN,
1582,75201-Black,"75201,Black",75201,MEN,
1699,91319-Nuss,"91319,Nuss",91319,MEN,
1193,A011905-Black,"A011905,Black",11905,MEN,
1922,A01208-L.Brown,"A01208,L.Brown",01208,MEN,
625,A01208-Tan,"A01208,Tan",01208,MEN,
765,A01401-Coffee,"A01401,Coffee",01401,MEN,
1038,A01401-D.Brown,"A01401,D.Brown",01401,MEN,
1124,A01401-D.Coffee,"A01401,D.Coffee",01401,MEN,
569,A01402-Coffee/Camel,"A01402,Coffee/Camel",01402,MEN,
889,A01402-Coffee/L.Brown,"A01402,Coffee/L.Brown",01402,MEN,
13,A02201-Black/BlackBtk,"A02201,Black/BlackBtk",02201,MEN,
68,A02201-Camel/CamelBtk,"A02201,Camel/CamelBtk",02201,MEN,
69,A02201-D.Brown/D.BrownBtk,"A02201,D.Brown/D.BrownBtk",02201,MEN,
1128,A02201-L.Brown/L.BrownBtk,"A02201,L.Brown/L.BrownBtk",02201,MEN,
675,A02201-Tan/TanBtk,"A02201,Tan/TanBtk",02201,MEN,
1129,A02202-Coffee/CoffeeBtk,"A02202,Coffee/CoffeeBtk",02202,MEN,
416,A02202-D.Brown/D.BrownBtk,"A02202,D.Brown/D.BrownBtk",02202,MEN,
70,A02202-L.Brown/L.BrownBtk,"A02202,L.Brown/L.BrownBtk",02202,MEN,
292,A02411-Camel,"A02411,Camel",02411,MEN,
439,A02411-Tan,"A02411,Tan",02411,MEN,
6,A02412ST-Camel,"A02412ST,Camel",02412ST,MEN,
117,A02412ST-D.Brown,"A02412ST,D.Brown",02412ST,MEN,
281,A02412ST-L.Brown,"A02412ST,L.Brown",02412ST,MEN,
445,A02412ST-Tan,"A02412ST,Tan",02412ST,MEN,
845,A02902-Black,"A02902,Black",02902,MEN,
438,A02902-Coffee,"A02902,Coffee",02902,MEN,
1130,A02902-D.Brown,"A02902,D.Brown",02902,MEN,
778,A02902-D.Brown/D.Brown,"A02902,D.Brown/D.Brown",02902,MEN,
1131,A02902-D.Coffee/Nuss,"A02902,D.Coffee/Nuss",02902,MEN,
1074,A02902-Tan,"A02902,Tan",02902,MEN,
1135,A05203-D.Brown,"A05203,D.Brown",05203,MEN,
669,A05203-D.Brown ,"A05203,D.Brown",05203,MEN,
360,A05203-D.Brown/Tan,"A05203,D.Brown/Tan",05203,MEN,
1136,A05203-L.Brown,"A05203,L.Brown",05203,MEN,
1137,A05203-L.Brown/Coffee,"A05203,L.Brown/Coffee",05203,MEN,
691,A05203-L.Brown/D.Brown,"A05203,L.Brown/D.Brown",05203,MEN,
1138,A05203-Street,"A05203,Street",05203,MEN,
535,A05203-Street ,"A05203,Street",05203,MEN,
1139,A05203-Tan,"A05203,Tan",05203,MEN,
1140,A05203-Taupe,"A05203,Taupe",05203,MEN,
419,A05206-Street/Black,"A05206,Street/Black",05206,MEN,
670,A05208-Camel/D.Brown,"A05208,Camel/D.Brown",05208,MEN,
914,A05208-D.Brown,"A05208,D.Brown",05208,MEN,
1143,A05208-L.Brown,"A05208,L.Brown",05208,MEN,
1144,A05208-L.Brown/Coffee,"A05208,L.Brown/Coffee",05208,MEN,
782,A05208-L.Brown/D.Brown,"A05208,L.Brown/D.Brown",05208,MEN,
755,A05208-Tan/D. Brown,"A05208,Tan/D.Brown",05208,MEN,
1145,A05208-Tan/D.Brown,"A05208,Tan/D.Brown",05208,MEN,
361,A05211-D.Brown,"A05211,D.Brown",05211,MEN,
1146,A05211-L.Brown,"A05211,L.Brown",05211,MEN,
692,A05211-L.Brown ,"A05211,L.Brown",05211,MEN,
1147,A05212-D.Brown,"A05212,D.Brown",05212,MEN,
1148,A05401-D.Brown,"A05401,D.Brown",05401,MEN,
723,A05401-D.Brown/Tan,"A05401,D.Brown/Tan",05401,MEN,
1149,A05401-L.Brown,"A05401,L.Brown",05401,MEN,
1150,A05401-L.Brown/Coffee,"A05401,L.Brown/Coffee",05401,MEN,
1151,A05401-L.Brown/D.Brown,"A05401,L.Brown/D.Brown",05401,MEN,
829,A05401-Tan/D.Brown,"A05401,Tan/D.Brown",05401,MEN,
1152,A05402-L.Brown/D.Coffee,"A05402,L.Brown/D.Coffee",05402,MEN,
824,A05402-Tan/D.Brown,"A05402,Tan/D.Brown",05402,MEN,
762,A05403-L.Brown,"A05403,L.Brown",05403,MEN,
799,A05404-Tan,"A05404,Tan",05404,MEN,
1155,A05603-D.Brown/Tan,"A05603,D.Brown/Tan",05603,MEN,
1104,A06201-D.Brown/Tan,"A06201,D.Brown/Tan",06201,MEN,
1105,A06202-Tan/D.Brown,"A06202,Tan/D.Brown",06202,MEN,
1106,A06203-L.Brown/D.Brown,"A06203,L.Brown/D.Brown",06203,MEN,
915,A11223-Camel,"A11223,Camel",11223,MEN,
1163,A11223-Coffee,"A11223,Coffee",11223,MEN,
683,A11252-D.Brown,"A11252,D.Brown",11252,MEN,
38,A11485-Black,"A11485,Black",11485,MEN,
72,A11485-Camel,"A11485,Camel",11485,MEN,
1171,A11485-Coffee,"A11485,Coffee",11485,MEN,
39,A11485-D.Brown,"A11485,D.Brown",11485,MEN,
67,A11485-D.Tan,"A11485,D.Tan",11485,MEN,
839,A11485-L.Brown,"A11485,L.Brown",11485,MEN,
116,A11485-Tan,"A11485,Tan",11485,MEN,
123,A11486-Black,"A11486,Black",11486,MEN,
805,A11486-Camel,"A11486,Camel",11486,MEN,
40,A11486-D.Brown,"A11486,D.Brown",11486,MEN,
124,A11486-D.Tan,"A11486,D.Tan",11486,MEN,
428,A11486-L.Brown,"A11486,L.Brown",11486,MEN,
128,A11486-Tan,"A11486,Tan",11486,MEN,
188,A11502-Camel,"A11502,Camel",11502,MEN,
434,A11502-Tan,"A11502,Tan",11502,MEN,
1183,A11503-Camel,"A11503,Camel",11503,MEN,
133,A11503-L.Brown,"A11503,L.Brown",11503,MEN,
926,A11503-Olive,"A11503,Olive",11503,MEN,
924,A11509-D.Brown,"A11509,D.Brown",11509,MEN,
891,A11509-L.Brown,"A11509,L.Brown",11509,MEN,
518,A11888-Black,"A11888,Black",11888,MEN,
1076,A11888-D.Brown,"A11888,D.Brown",11888,MEN,
4,A11888-Tan,"A11888,Tan",11888,MEN,
164,A11905-Black/Black,"A11905,Black/Black",11905,MEN,
587,A11905-Coffee,"A11905,Coffee",11905,MEN,
1194,A11905-D.Brown,"A11905,D.Brown",11905,MEN,
35,A11905-D.Brown/D.Brown,"A11905,D.Brown/D.Brown",11905,MEN,
19,A11905-Tan/D.Brown,"A11905,Tan/D.Brown",11905,MEN,
14,A11906-Black/Black,"A11906,Black/Black",11906,MEN,
397,A11906-D.Brown/D.Brown,"A11906,D.Brown/D.Brown",11906,MEN,
716,A13201-D.Brown,"A13201,D.Brown",13201,MEN,
548,A13201-L.Brown,"A13201,L.Brown",13201,MEN,
335,A13202-Tan/D.Brown,"A13202,Tan/D.Brown",13202,MEN,
470,A13203-D.Brown,"A13203,D.Brown",13203,MEN,
480,A13204-D.Brown,"A13204,D.Brown",13204,MEN,
420,A13204-L.Brown,"A13204,L.Brown",13204,MEN,
382,A13401-L.Brown,"A13401,L.Brown",13401,MEN,
296,A13501-Camel,"A13501,Camel",13501,MEN,
1200,A13502-Camel,"A13502,Camel",13502,MEN,
1201,A13502-Coffee,"A13502,Coffee",13502,MEN,
1202,A13502-Tan,"A13502,Tan",13502,MEN,
1203,A13503-D.brown,"A13503,D.Brown",13503,MEN,
424,A13503-D.Brown,"A13503,D.Brown",13503,MEN,
699,A14201-Camel,"A14201,Camel",14201,MEN,
819,A14201-D.Brown,"A14201,D.Brown",14201,MEN,
806,A14201-L.Brown,"A14201,L.Brown",14201,MEN,
783,A14202-Black,"A14202,Black",14202,MEN,
624,A14202-Camel,"A14202,Camel",14202,MEN,
408,A14202-L.Brown,"A14202,L.Brown",14202,MEN,
1204,A14203-Street,"A14203,Street",14203,MEN,
784,A14206-Black,"A14206,Black",14206,MEN,
288,A14206-D.Brown,"A14206,D.Brown",14206,MEN,
1206,A14208-L.Brown,"A14208,L.Brown",14208,MEN,
786,A14401-Black,"A14401,Black",14401,MEN,
619,A14401-Camel,"A14401,Camel",14401,MEN,
644,A14401-Camel/CamelBtk,"A14401,Camel/CamelBtk",14401,MEN,
785,A14401-D.Brown,"A14401,D.Brown",14401,MEN,
820,A14403-Brown/D.Brown,"A14403,Brown/D.Brown",14403,MEN,
1208,A14403-Camel,"A14403,Camel",14403,MEN,
636,A14403-Camel/D.Brown,"A14403,Camel/D.Brown",14403,MEN,
1209,A14403-L.Brown/D.Brown,"A14403,L.Brown/D.Brown",14403,MEN,
62,A14502-Camel/Black,"A14502,Camel/Black",14502,MEN,
1213,A15102-Black,"A15102,Black",15102,MEN,
877,A15102-Camel,"A15102,Camel",15102,MEN,
154,A15103-Black,"A15103,Black",15103,MEN,
1215,A15103-L.Brown,"A15103,L.Brown",15103,MEN,
1243,A15258-Black,"A15258,Black",15258,MEN,
685,A16201-D.Brown/D.BrownBtk,"A16201,D.Brown/D.BrownBtk",16201,MEN,
172,A16201-L.Brown/BlackBtk,"A16201,L.Brown/BlackBtk",16201,MEN,
702,A16201-Tan/CoffeeBtk,"A16201,Tan/CoffeeBtk",16201,MEN,
284,A16202-D.Brown,"A16202,D.Brown",16202,MEN,
171,A16202-D.Brown/D.BrownBtk,"A16202,D.Brown/D.BrownBtk",16202,MEN,
842,A16202-D.Brown/TanBtk,"A16202,D.Brown/TanBtk",16202,MEN,
1258,A16202-D.Coffee/CoffeeBtk,"A16202,D.Coffee/CoffeeBtk",16202,MEN,
1259,A16202-D.Coffee/D.CoffeeBtk,"A16202,D.Coffee/D.CoffeeBtk",16202,MEN,
286,A16202-L.Brown/L.BrownBtk,"A16202,L.Brown/L.BrownBtk",16202,MEN,
686,A16202-Tan/TanBtk,"A16202,Tan/TanBtk",16202,MEN,
1260,A16203-Brown,"A16203,Brown",16203,MEN,
1261,A16203-D.Brown,"A16203,D.Brown",16203,MEN,
140,A16203-L.Brown,"A16203,L.Brown",16203,MEN,
598,A16203-Tan,"A16203,Tan",16203,MEN,
485,A16204-L.Brown,"A16204,L.Brown",16204,MEN,
1263,A16650-Black,"A16650,Black",16650,MEN,
764,A17204-Tan,"A17204,Tan",17204,MEN,
340,A17214-Tan,"A17214,Tan",17214,MEN,
1267,A17610-Tan,"A17610,Tan",17610,MEN,
797,A18301-Tan/Brown,"A18301,Tan/Brown",18301,MEN,
563,A18702-D.Brown,"A18702,D.Brown",18702,MEN,
1269,A18702-D.Brown/Tan,"A18702,D.Brown/Tan",18702,MEN,
1270,A19602-D.brown,"A19602,D.Brown",19602,MEN,
61,A25501-Tan/Black,"A25501,Tan/Black",25501,MEN,
336,A28201-D.Brown,"A28201,D.Brown",28201,MEN,
355,A28202-Camel,"A28202,Camel",28202,MEN,
203,A28202-D.Brown,"A28202,D.Brown",28202,MEN,
1277,A28203-Navy,"A28203,Navy",28203,MEN,
826,A28301-Black,"A28301,Black",28301,MEN,
1282,A28301-D.Brown,"A28301,D.Brown",28301,MEN,
1030,A28703-Tan,"A28703,Tan",28703,MEN,
866,A29305-D.Brown,"A29305,D.Brown",29305,MEN,
1287,A31063-Black,"A31063,Black",31063,MEN,
835,A35303-Tan,"A35303,Tan",35303,MEN,
515,A40203-Camel,"A40203,Camel",40203,MEN,
821,A40203-Tan,"A40203,Tan",40203,MEN,
1035,A41202-Black,"A41202,Black",41202,MEN,
1034,A41202-Tan,"A41202,Tan",41202,MEN,
138,A41203-Camel,"A41203,Camel",41203,MEN,
1089,A41401-Black,"A41401,Black",41401,MEN,
1311,A41401-D.Brown,"A41401,D.Brown",41401,MEN,
1312,A41401-D.Tan,"A41401,D.Tan",41401,MEN,
73,A41401-L.Brown,"A41401,L.Brown",41401,MEN,
1313,A41401-Tan,"A41401,Tan",41401,MEN,
681,A41402-Black,"A41402,Black",41402,MEN,
633,A41402-Camel,"A41402,Camel",41402,MEN,
561,A41402-Coffee,"A41402,Coffee",41402,MEN,
1108,A41402-D.Brown,"A41402,D.Brown",41402,MEN,
500,A41402-Tan,"A41402,Tan",41402,MEN,
863,A41404-Tan,"A41404,Tan",41404,MEN,
224,A41602-Camel/Black,"A41602,Camel/Black",41602,MEN,
429,A41602-L.Brown/Black,"A41602,L.Brown/Black",41602,MEN,
143,A41803-L.Brown,"A41803,L.Brown",41803,MEN,
152,A41803-L.Brown/Black,"A41803,L.Brown/Black",41803,MEN,
923,A43501-D.Brown,"A43501,D.Brown",43501,MEN,
909,A45201ST-Black,"A45201ST,Black",45201ST,MEN,
613,A45201ST-Camel/D.Brown,"A45201ST,Camel/D.Brown",45201ST,MEN,
167,A45201ST-Tan,"A45201ST,Tan",45201ST,MEN,
735,A45218ST-Black,"A45218ST,Black",45218ST,MEN,
443,A45218ST-Camel,"A45218ST,Camel",45218ST,MEN,
637,A45218ST-D.Brown,"A45218ST,D.Brown",45218ST,MEN,
814,A45402ST-Camel,"A45402ST,Camel",45402ST,MEN,
155,A45409ST-Black,"A45409ST,Black",45409ST,MEN,
102,A45409ST-Camel,"A45409ST,Camel",45409ST,MEN,
850,A45409ST-D.Brown,"A45409ST,D.Brown",45409ST,MEN,
774,A45412ST-Black,"A45412ST,Black",45412ST,MEN,
1027,A45420ST-Camel,"A45420ST,Camel",45420ST,MEN,
996,A45420ST-Tan,"A45420ST,Tan",45420ST,MEN,
1336,A46401-Black,"A46401,Black",46401,MEN,
1337,A46401-Camel,"A46401,Camel",46401,MEN,
499,A46401-D.Brown,"A46401,D.Brown",46401,MEN,
1338,A46401-L.Brown,"A46401,L.Brown",46401,MEN,
1339,A46401-Tan,"A46401,Tan",46401,MEN,
41,A46401ST-Black,"A46401ST,Black",46401ST,MEN,
1066,A46401ST-D.Brown,"A46401ST,D.Brown",46401ST,MEN,
1340,A46402-Black,"A46402,Black",46402,MEN,
1341,A46402-Camel/D.Brown,"A46402,Camel/D.Brown",46402,MEN,
1342,A46402-D.Brown/Camel,"A46402,D.Brown/Camel",46402,MEN,
713,A46402ST-Camel/D.Brown,"A46402ST,Camel/D.Brown",46402ST,MEN,
333,A46402ST-D.Brown/Tan,"A46402ST,D.Brown/Tan",46402ST,MEN,
836,A46402ST-L.Brown,"A46402ST,L.Brown",46402ST,MEN,
474,A46404-Black,"A46404,Black",46404,MEN,
473,A46404-D.Brown,"A46404,D.Brown",46404,MEN,
475,A46404-Tan,"A46404,Tan",46404,MEN,
388,A46404ST-Camel/D.Brown,"A46404ST,Camel/D.Brown",46404ST,MEN,
42,A46404ST-D.Brown,"A46404ST,D.Brown",46404ST,MEN,
1347,A46802-Camel,"A46802,Camel",46802,MEN,
812,A46802-D.Brown,"A46802,D.Brown",46802,MEN,
1348,A46802-D.Brown/Maroon,"A46802,D.Brown/Maroon",46802,MEN,
1349,A46802-L.Brown,"A46802,L.Brown",46802,MEN,
742,A46802-L.Brown/Maroon,"A46802,L.Brown/Maroon",46802,MEN,
101,A46802ST-D.Brown,"A46802ST,D.Brown",46802ST,MEN,
827,A46802ST-D.Brown/D.Brown,"A46802ST,D.Brown/D.Brown",46802ST,MEN,
610,A46802ST-L.Brown/D.Brown,"A46802ST,L.Brown/D.Brown",46802ST,MEN,
256,A46802ST-Tan,"A46802ST,Tan",46802ST,MEN,
1350,A46803-Coffee/Maroon,"A46803,Coffee/Maroon",46803,MEN,
1375,A55216-Black/Tan,"A55216,Black/Tan",55216,MEN,
643,A56102-D.Brown,"A56102,D.Brown",56102,MEN,
59,A56102-D.Brown/Camel,"A56102,D.Brown/Camel",56102,MEN,
697,A56103-D.Brown,"A56103,D.Brown",56103,MEN,
1022,A56202-D.Brown/L.Brown,"A56202,D.Brown/L.Brown",56202,MEN,
1018,A56202-L.Brown/D.Brown,"A56202,L.Brown/D.Brown",56202,MEN,
687,A56601-Black,"A56601,Black",56601,MEN,
63,A56601-Camel,"A56601,Camel",56601,MEN,
64,A56601-D.Brown,"A56601,D.Brown",56601,MEN,
126,A56601-L.Brown,"A56601,L.Brown",56601,MEN,
3,A56601-Tan,"A56601,Tan",56601,MEN,
65,A56603-D.Brown,"A56603,D.Brown",56603,MEN,
66,A56603-Tan,"A56603,Tan",56603,MEN,
1391,A58603-Black,"A58603,Black",58603,MEN,
1392,A59101-Black,"A59101,Black",59101,MEN,
1396,A59114-Camel,"A59114,Camel",59114,MEN,
1052,A59115-D.Brown,"A59115,D.Brown",59115,MEN,
1422,A59212-Black,"A59212,Black",59212,MEN,
52,A59301-Black,"A59301,Black",59301,MEN,
1426,A59301-Camel,"A59301,Camel",59301,MEN,
1427,A59301-Coffee,"A59301,Coffee",59301,MEN,
1428,A59301-D.Brown,"A59301,D.Brown",59301,MEN,
444,A59301-Tan,"A59301,Tan",59301,MEN,
1440,A61101-Tan,"A61101,Tan",61101,MEN,
1471,A64118-Black,"A64118,Black",64118,MEN,
259,A64118-D.Brown,"A64118,D.Brown",64118,MEN,
1492,A64137-D.Brown/Tan,"A64137,D.Brown/Tan",64137,MEN,
395,A64211-D.Brown,"A64211,D.Brown",64221,MEN,
689,A64219-D.Brown/Tan,"A64219,D.Brown/Tan",64219,MEN,
1495,A64219-L.Brown,"A64219,L.Brown",64219,MEN,
1496,A64219-L.Brown/Coffee,"A64219,L.Brown/Coffee",64219,MEN,
56,A64219-L.Brown/D.Brown,"A64219,L.Brown/D.Brown",64219,MEN,
1497,A64219-L.Brown/D.Coffee,"A64219,L.Brown/D.Coffee",64219,MEN,
55,A64219-Tan/D.Brown,"A64219,Tan/D.Brown",64219,MEN,
26,A64221-Black,"A64221,Black",64221,MEN,
1065,A64221-D.Brown,"A64221,D.Brown",64221,MEN,
817,A64602-Black,"A64602,Black",64602,MEN,
145,A64602-Camel,"A64602,Camel",64602,MEN,
276,A64602-Coffee,"A64602,Coffee",64602,MEN,
11,A64602-D.Brown,"A64602,D.Brown",64602,MEN,
708,A64602-L.Brown,"A64602,L.Brown",64602,MEN,
89,A64602-Tan,"A64602,Tan",64602,MEN,
591,A64603-Camel,"A64603,Camel",64603,MEN,
1512,A64603-Coffee,"A64603,Coffee",64603,MEN,
158,A64603-D.Brown,"A64603,D.Brown",64603,MEN,
28,A64605-Black/BlackBtk,"A64605,Black/BlackBtk",64605,MEN,
873,A64605-Camel/CamelBtk,"A64605,Camel/CamelBtk",64605,MEN,
757,A64605-D.Brown/D.BrownBtk,"A64605,D.Brown/D.BrownBtk",64605,MEN,
731,A64605-L.Brown/L.BrownBtk,"A64605,L.Brown/L.BrownBtk",64605,MEN,
90,A64605-Tan/TanBtk,"A64605,Tan/TanBtk",64605,MEN,
749,A64607-Black,"A64607,Black",64607,MEN,
60,A64607-D.Brown,"A64607,D.Brown",64607,MEN,
134,A65107-Black,"A65107,Black",65107,MEN,
810,A65107-Camel,"A65107,Camel",65107,MEN,
668,A65107-D.Brown,"A65107,D.Brown",65107,MEN,
275,A65107-Tan,"A65107,Tan",65107,MEN,
635,A65108-Brown,"A65108,Brown",65108,MEN,
1081,A65108-D.Brown,"A65108,D.Brown",65108,MEN,
732,A65108-L.Brown,"A65108,L.Brown",65108,MEN,
667,A65108-Tan,"A65108,Tan",65108,MEN,
1535,A65109-Black,"A65109,Black",65109,MEN,
285,A65109-Camel,"A65109,Camel",65109,MEN,
274,A65109-Coffee,"A65109,Coffee",65109,MEN,
1536,A65111-Black/Black,"A65111,Black/Black",65111,MEN,
490,A65111-Coffee,"A65111,Coffee",65111,MEN,
1537,A65111-D.Coffee/D.Brown,"A65111,D.Coffee/D.Brown",65111,MEN,
1538,A65112-Coffee/Tan,"A65112,Coffee/Tan",65112,MEN,
501,A65116-D.Brown/Tan,"A65116,D.Brown/Tan",65116,MEN,
1542,A65116-Tan/D.Brown,"A65116,Tan/D.Brown",65116,MEN,
466,A65119-L.Brown,"A65119,L.Brown",65119,MEN,
1547,A65119-L.Brown/Coffee,"A65119,L.Brown/Coffee",65119,MEN,
1008,A65207-D.Brown,"A65207,D.Brown",65207,MEN,
371,A65207-D.Brown/Black,"A65207,D.Brown/Black",65207,MEN,
392,A65207-L.Brown/Black,"A65207,L.Brown/Black",65207,MEN,
391,A65207-Tan/Black,"A65207,Tan/Black",65207,MEN,
761,A68301-Camel,"A68301,Camel",68301,MEN,
1564,A68301-D.Tan/Tan,"A68301,D.Tan/Tan",68301,MEN,
896,A68302-Camel,"A68302,Camel",68302,MEN,
834,A68801-D.Brown,"A68801,D.Brown",68801,MEN,
1594,A83233-Black,"A83233,Black",83233,MEN,
1596,A83238-Black,"A83238,Black",83238,MEN,
1600,A83248-Black,"A83248,Black",83248,MEN,
1695,A91312-Black,"A91312,Black",91312,MEN,
1696,A91312-D.Brown,"A91312,D.Brown",91312,MEN,
186,A91360-Black,"A91360,Black",91360,MEN,
489,A91712-Brown,"A91712,Brown",91712,MEN,
1726,A92213-L.Brown/Coffee,"A92213,L.Brown/Coffee",92213,MEN,
1061,A92213-Tan/D.Brown,"A92213,Tan/D.Brown",92213,MEN,
615,A92222-Camel,"A92222,Camel",92222,MEN,
495,A92223-Black,"A92223,Black",92223,MEN,
616,A92223-Camel,"A92223,Camel",92223,MEN,
939,A92223-Tan,"A92223,Tan",92223,MEN,
629,A92225-D.Brown,"A92225,D.Brown",92225,MEN,
673,A92226-Black,"A92226,Black",92226,MEN,
77,A92226-Camel,"A92226,Camel",92226,MEN,
1048,A92226-L.Brown,"A92226,L.Brown",92226,MEN,
129,A92226-Tan,"A92226,Tan",92226,MEN,
628,A92227-Camel,"A92227,Camel",92227,MEN,
43,A92227-D.Brown,"A92227,D.Brown",92227,MEN,
309,A92227-L.Brown,"A92227,L.Brown",92227,MEN,
1001,A92228-D.Brown,"A92228,D.Brown",92228,MEN,
121,A92231-Black,"A92231,Black",92231,MEN,
1731,A92231-Camel,"A92231,Camel",92231,MEN,
571,A92231-Camel ,"A92231,Camel",92231,MEN,
1732,A92231-D.Brown,"A92231,D.Brown",92231,MEN,
630,A92231-D.Brown/D.Brown,"A92231,D.Brown/D.Brown",92231,MEN,
1733,A92231-D.Tan,"A92231,D.Tan",92231,MEN,
144,A92231-Tan,"A92231,Tan",92231,MEN,
1053,A92232-Tan,"A92232,Tan",92232,MEN,
122,A92234-Black,"A92234,Black",92234,MEN,
44,A92235-Black/BlackBtk,"A92235,Black/BlackBtk",92235,MEN,
78,A92235-Camel/Black,"A92235,Camel/Black",92235,MEN,
1734,A92235-Camel/CamelBtk,"A92235,Camel/CamelBtk",92235,MEN,
339,A92235-D.Brown,"A92235,D.Brown",92235,MEN,
1735,A92235-D.Brown/BrownBtk,"A92235,D.Brown/BrownBtk",92235,MEN,
137,A92235-D.Brown/D.BrownBtk,"A92235,D.Brown/D.BrownBtk",92235,MEN,
79,A92235-L.Brown,"A92235,L.Brown",92235,MEN,
756,A92235-L.Brown/L.BrownBtk,"A92235,L.Brown/L.BrownBtk",92235,MEN,
393,A92235-Tan,"A92235,Tan",92235,MEN,
1736,A92235-Tan/D.BrownBtk,"A92235,Tan/D.BrownBtk",92235,MEN,
5,A92235-Tan/TanBtk,"A92235,Tan/TanBtk",92235,MEN,
641,A92237-Coffee,"A92237,Coffee",92237,MEN,
198,A92237-D.Brown,"A92237,D.Brown",92237,MEN,
1737,A92237-L.Brown,"A92237,L.Brown",92237,MEN,
1738,A92238-Black/BlackBtk,"A92238,Black/BlackBtk",92238,MEN,
597,A92238-D.Brown/D.BrownBtk,"A92238,D.Brown/D.BrownBtk",92238,MEN,
1739,A92238-D.Coffee/D.CoffeeBtk,"A92238,D.Coffee/D.CoffeeBtk",92238,MEN,
418,A92240-L.Brown,"A92240,L.Brown",92240,MEN,
363,A92245-Black,"A92245,Black",92245,MEN,
1744,A92245-D.Brown,"A92245,D.Brown",92245,MEN,
364,A92246-D.Brown,"A92246,D.Brown",92246,MEN,
857,A92246-Tan,"A92246,Tan",92246,MEN,
1747,A92248-Tan,"A92248,Tan",92248,MEN,
365,A92249-L.Brown,"A92249,L.Brown",92249,MEN,
1757,A92305-Black,"A92305,Black",92305,MEN,
1758,A92305-D.Brown/Tan,"A92305,D.Brown/Tan",92305,MEN,
1759,A92305-L.Brown,"A92305,L.Brown",92305,MEN,
342,A92306-Black,"A92306,Black",92306,MEN,
722,A92306-D.Brown,"A92306,D.Brown",92306,MEN,
1764,A92306-D.Tan,"A92306,D.Tan",92306,MEN,
676,A92306-Tan,"A92306,Tan",92306,MEN,
870,A92401-Tan,"A92401,Tan",92401,MEN,
648,A92406-Black,"A92406,Black",92406,MEN,
409,A92406-Camel,"A92406,Camel",92406,MEN,
118,A92406-Coffee,"A92406,Coffee",92406,MEN,
162,A92406-D.Brown,"A92406,D.Brown",92406,MEN,
146,A92406-L.Brown,"A92406,L.Brown",92406,MEN,
80,A92406-Tan,"A92406,Tan",92406,MEN,
1775,A92420-L.Brown,"A92420,L.Brown",92420,MEN,
1776,A92420-Tan,"A92420,Tan",92420,MEN,
997,A92505-Camel,"A92505,Camel",92505,MEN,
297,A92505-L.Brown,"A92505,L.Brown",92505,MEN,
1781,A92505-L.Brown/Coffee,"A92505,L.Brown/Coffee",92505,MEN,
940,A92511-Camel,"A92511,Camel",92511,MEN,
1782,A92511-D.Brown/Camel,"A92511,D.Brown/Camel",92511,MEN,
1078,A92515-D.Brown/D.Brown,"A92515,D.Brown/D.Brown",92518,MEN,
1786,A92518-Black,"A92518,Black",92518,MEN,
1079,A92518-D.Brown/D.Brown,"A92518,D.Brown/D.Brown",92518,MEN,
1792,A92521-Brown/Coffee,"A92521,Brown/Coffee",92521,MEN,
1793,A92521-L.Brown/Coffee,"A92521,L.Brown/Coffee",92521,MEN,
406,A92521-L.Brown/D.Brown,"A92521,L.Brown/D.Brown",92521,MEN,
1794,A92521-L.Brown/D.Coffee,"A92521,L.Brown/D.Coffee",92521,MEN,
1795,A92521-Tan/D.Coffee,"A92521,Tan/D.Coffee",92521,MEN,
1796,A92604-Black,"A92604,Black",92604,MEN,
1797,A92606-Black,"A92606,Black",92606,MEN,
652,A92606-D.Brown/Black,"A92606,D.Brown/Black",92606,MEN,
1798,A92607-Black,"A92607,Black",92607,MEN,
1799,A92627-Black/Black,"A92627,Black/Black",92627,MEN,
1800,A92627-D.Brown,"A92627,D.Brown",92627,MEN,
311,A92627-D.Brown/Camel,"A92627,D.Brown/Camel",92627,MEN,
1801,A92627-D.Brown/D.Brown,"A92627,D.Brown/D.Brown",92627,MEN,
303,A92627-L.Brown/Camel,"A92627,L.Brown/Camel",92627,MEN,
1805,A92634-Black,"A92634,Black",92634,MEN,
